brand,model,vehicle_age,year,mileage,fuel_type,transmission,owner_count,price,region,listing_date,days_to_sale,mileage_per_year,is_luxury,listing_month,listing_year,listing_season,listing_date_str
Ford,Ecosport,5,2019,72000.0,Diesel,Manual,2,650000.0,Central,2026-06-18 14:50:22.565205,45,14400.0,0,6,2026,Summer,2026-06-18
Honda,City,12,2012,69000.0,Petrol,Manual,3,300000.0,Metro,2025-10-02 05:18:16.565205,40,5750.0,0,10,2025,Fall,2025-10-02
Audi,Q7,10,2014,65000.0,Diesel,Automatic,3,1890000.0,North,2025-11-03 21:19:29.565205,150,6500.0,1,11,2025,Fall,2025-11-03
Maruti Suzuki,Wagon R,9,2015,100000.0,Petrol,Manual,3,225000.0,South,2026-06-24 06:28:53.565205,20,11111.111111111111,0,6,2026,Summer,2026-06-24
Maruti Suzuki,Baleno,1,2023,1500.0,Petrol,Manual,1,624000.0,East,2025-12-31 21:55:44.565205,33,1500.0,0,12,2025,Winter,2025-12-31
Hyundai,Aura,1,2023,4500.0,Petrol,Manual,1,900000.0,West,2025-12-16 22:05:48.565205,69,4500.0,0,12,2025,Winter,2025-12-16
Audi,A4,9,2015,23994.0,Diesel,Automatic,3,1275000.0,Central,2025-09-22 10:10:31.565205,56,2666.0,1,9,2025,Fall,2025-09-22
Tata,Safari,6,2018,100000.0,Diesel,Manual,2,585000.0,Metro,2026-02-05 07:12:50.565205,65,16666.666666666668,0,2,2026,Winter,2026-02-05
Hyundai,Verna,7,2017,70355.0,Diesel,Manual,2,527000.0,North,2025-11-08 15:41:47.565205,30,10050.714285714286,0,11,2025,Fall,2025-11-08
Maruti Suzuki,Vitara,4,2020,40000.0,Diesel,Manual,2,720000.0,South,2026-05-15 13:54:21.565205,108,10000.0,0,5,2026,Spring,2026-05-15
Maruti Suzuki,Vitara,3,2021,39000.0,Diesel,Manual,1,775000.0,East,2026-07-28 03:11:01.565205,61,13000.0,0,7,2026,Summer,2026-07-28
Mahindra,KUV100,2,2022,17000.0,Diesel,Manual,1,600000.0,West,2026-05-15 06:26:37.565205,28,8500.0,0,5,2026,Spring,2026-05-15
Honda,Amaze,2,2022,10000.0,Petrol,Manual,1,650000.0,Central,2026-05-21 01:33:37.565205,40,5000.0,0,5,2026,Spring,2026-05-21
Mahindra,KUV,4,2020,20000.0,Petrol,Manual,2,380000.0,Metro,2025-11-20 00:58:56.565205,9,5000.0,0,11,2025,Fall,2025-11-20
Hyundai,i20,3,2021,35000.0,Petrol,Manual,1,600000.0,North,2025-11-16 06:44:25.565205,19,11666.666666666666,0,11,2025,Fall,2025-11-16
Maruti Suzuki,Alto,7,2017,52000.0,Petrol,Manual,2,244000.0,South,2026-05-25 09:18:16.565205,30,7428.571428571428,0,5,2026,Spring,2026-05-25
Maruti Suzuki,Alto,7,2017,50080.0,Petrol,Manual,2,225000.0,East,2026-06-08 18:03:24.565205,33,7154.285714285715,0,6,2026,Summer,2026-06-08
Hyundai,i10,11,2013,90000.0,Petrol,Manual,3,130000.0,West,2026-07-30 04:01:29.565205,25,8181.818181818182,0,7,2026,Summer,2026-07-30
Volkswagen,Vento,6,2018,67000.0,Diesel,Automatic,2,565000.0,Central,2025-10-05 04:31:05.565205,36,11166.666666666666,0,10,2025,Fall,2025-10-05
Maruti Suzuki,Celerio,4,2020,20000.0,Petrol,Manual,2,450000.0,Metro,2026-05-07 04:03:54.565205,12,5000.0,0,5,2026,Spring,2026-05-07
Hyundai,Creta,2,2022,39000.0,Petrol,Manual,1,920000.0,North,2026-07-06 08:28:15.565205,122,19500.0,0,7,2026,Summer,2026-07-06
Mahindra,Scorpio,4,2020,36000.0,Diesel,Manual,2,1241000.0,South,2026-01-05 06:11:05.565205,73,9000.0,0,1,2026,Winter,2026-01-05
Maruti Suzuki,Swift,3,2021,40000.0,Petrol,Automatic,1,630000.0,East,2026-02-14 09:04:02.565205,38,13333.333333333334,0,2,2026,Winter,2026-02-14
Maruti Suzuki,Baleno,2,2022,18458.0,Petrol,Manual,1,610000.0,West,2026-04-27 17:39:26.565205,64,9229.0,0,4,2026,Spring,2026-04-27
Volvo,XC,6,2018,54694.0,Diesel,Manual,2,2400000.0,Central,2026-01-22 17:54:55.565205,8,9115.666666666666,1,1,2026,Winter,2026-01-22
Maruti Suzuki,Wagon R,6,2018,18650.0,Petrol,Manual,2,299000.0,Metro,2026-08-29 02:54:52.565205,9,3108.3333333333335,0,8,2026,Summer,2026-08-29
Honda,City,2,2022,23000.0,Petrol,Manual,1,960000.0,North,2026-02-14 15:58:57.565205,39,11500.0,0,2,2026,Winter,2026-02-14
Honda,WR-V,3,2021,24000.0,Petrol,Manual,1,775000.0,South,2026-04-05 12:06:03.565205,55,8000.0,0,4,2026,Spring,2026-04-05
Mahindra,XUV500,3,2021,40000.0,Diesel,Manual,1,1321000.0,East,2026-05-28 21:16:05.565205,76,13333.333333333334,0,5,2026,Spring,2026-05-28
Mahindra,XUV500,8,2016,148736.0,Diesel,Manual,3,700000.0,West,2026-04-12 11:32:14.565205,43,18592.0,0,4,2026,Spring,2026-04-12
Honda,City,5,2019,80000.0,Petrol,Automatic,2,680000.0,Central,2026-05-04 11:54:46.565205,64,16000.0,0,5,2026,Spring,2026-05-04
Hyundai,Grand,3,2021,10000.0,Petrol,Manual,1,451000.0,Metro,2026-02-14 19:59:48.565205,30,3333.3333333333335,0,2,2026,Winter,2026-02-14
Maruti Suzuki,Vitara,4,2020,32000.0,Diesel,Manual,2,925000.0,North,2025-12-08 06:11:38.565205,150,8000.0,0,12,2025,Winter,2025-12-08
Renault,Duster,8,2016,95000.0,Diesel,Manual,3,295000.0,South,2026-08-15 04:07:10.565205,42,11875.0,0,8,2026,Summer,2026-08-15
Maruti Suzuki,Swift Dzire,3,2021,20000.0,Petrol,Manual,1,635000.0,East,2026-05-08 22:38:47.565205,42,6666.666666666667,0,5,2026,Spring,2026-05-08
Mahindra,Scorpio,11,2013,186000.0,Diesel,Manual,3,400000.0,West,2026-07-19 16:33:45.565205,15,16909.090909090908,0,7,2026,Summer,2026-07-19
Tata,Tigor,3,2021,50000.0,Petrol,Manual,1,410000.0,Central,2025-10-25 00:42:41.565205,16,16666.666666666668,0,10,2025,Fall,2025-10-25
Audi,A6,1,2023,3000.0,Petrol,Automatic,1,4600000.0,Metro,2026-02-09 06:57:55.565205,150,3000.0,1,2,2026,Winter,2026-02-09
BMW,7,13,2011,70000.0,Petrol,Automatic,3,750000.0,North,2026-05-23 11:18:12.565205,20,5384.615384615385,1,5,2026,Spring,2026-05-23
Maruti Suzuki,Ciaz,6,2018,75000.0,Diesel,Manual,2,625000.0,South,2025-11-28 09:49:17.565205,70,12500.0,0,11,2025,Fall,2025-11-28
Toyota,Fortuner,11,2013,100000.0,Diesel,Manual,3,800000.0,East,2026-04-11 16:44:34.565205,33,9090.90909090909,0,4,2026,Spring,2026-04-11
Hyundai,Santro,13,2011,69000.0,Petrol,Manual,3,125000.0,West,2026-07-05 06:10:05.565205,13,5307.692307692308,0,7,2026,Summer,2026-07-05
Hyundai,Elantra,8,2016,90000.0,Diesel,Manual,3,615000.0,Central,2026-03-24 22:34:54.565205,72,11250.0,0,3,2026,Spring,2026-03-24
Mahindra,Scorpio,6,2018,120000.0,Diesel,Manual,2,900000.0,Metro,2026-02-07 21:08:44.565205,49,20000.0,0,2,2026,Winter,2026-02-07
Honda,Amaze,1,2023,1800.0,Petrol,Manual,1,720000.0,North,2025-10-31 22:53:31.565205,84,1800.0,0,10,2025,Fall,2025-10-31
Maruti Suzuki,Swift,3,2021,15000.0,Diesel,Manual,1,675000.0,South,2025-12-24 01:28:13.565205,49,5000.0,0,12,2025,Winter,2025-12-24
Skoda,Rapid,6,2018,35000.0,Petrol,Automatic,2,650000.0,East,2025-12-12 02:37:59.565205,29,5833.333333333333,0,12,2025,Winter,2025-12-12
Toyota,Innova,8,2016,215000.0,Diesel,Manual,3,1000000.0,West,2025-10-05 14:10:25.565205,13,26875.0,0,10,2025,Fall,2025-10-05
Maserati,Ghibli,5,2019,15000.0,Diesel,Automatic,2,6200000.0,Central,2026-07-06 12:02:03.565205,17,3000.0,1,7,2026,Summer,2026-07-06
Maruti Suzuki,Baleno,4,2020,23200.0,Petrol,Manual,2,610000.0,Metro,2026-01-12 04:51:33.565205,70,5800.0,0,1,2026,Winter,2026-01-12
Hyundai,Grand,5,2019,60000.0,Diesel,Manual,2,400000.0,North,2025-11-13 13:08:34.565205,47,12000.0,0,11,2025,Fall,2025-11-13
Toyota,Innova,8,2016,40000.0,Diesel,Manual,3,850000.0,South,2025-11-07 07:48:07.565205,20,5000.0,0,11,2025,Fall,2025-11-07
Volkswagen,Polo,6,2018,60000.0,Petrol,Manual,2,350000.0,East,2026-07-20 22:41:27.565205,18,10000.0,0,7,2026,Summer,2026-07-20
Land Rover,Rover,9,2015,70000.0,Diesel,Automatic,3,2100000.0,West,2026-08-09 19:57:33.565205,25,7777.777777777777,1,8,2026,Summer,2026-08-09
Mahindra,Scorpio,13,2011,120000.0,Diesel,Manual,3,300000.0,Central,2026-01-13 12:47:05.565205,41,9230.76923076923,0,1,2026,Winter,2026-01-13
Mahindra,Scorpio,9,2015,147000.0,Diesel,Manual,3,500000.0,Metro,2025-11-05 23:07:09.565205,12,16333.333333333334,0,11,2025,Fall,2025-11-05
Renault,Duster,7,2017,61251.0,Diesel,Manual,2,430000.0,North,2026-06-20 15:27:33.565205,41,8750.142857142857,0,6,2026,Summer,2026-06-20
Ford,Figo,5,2019,60000.0,Petrol,Manual,2,420000.0,South,2025-10-24 07:06:07.565205,32,12000.0,0,10,2025,Fall,2025-10-24
Skoda,Rapid,9,2015,120000.0,Petrol,Automatic,3,500000.0,East,2025-11-07 08:16:59.565205,37,13333.333333333334,0,11,2025,Fall,2025-11-07
Maruti Suzuki,Wagon R,3,2021,50000.0,Petrol,Manual,1,400000.0,West,2026-07-04 22:34:57.565205,3,16666.666666666668,0,7,2026,Summer,2026-07-04
Honda,WR-V,4,2020,21000.0,Petrol,Manual,2,650000.0,Central,2025-12-09 13:49:32.565205,47,5250.0,0,12,2025,Winter,2025-12-09
Toyota,Fortuner,5,2019,54500.0,Diesel,Manual,2,2000000.0,Metro,2026-05-25 12:44:35.565205,78,10900.0,0,5,2026,Spring,2026-05-25
Maruti Suzuki,Swift,13,2011,70000.0,Diesel,Manual,3,170000.0,North,2026-06-09 11:37:38.565205,46,5384.615384615385,0,6,2026,Summer,2026-06-09
Honda,City,6,2018,50000.0,Petrol,Manual,2,650000.0,South,2026-04-14 03:56:08.565205,78,8333.333333333334,0,4,2026,Spring,2026-04-14
Maruti Suzuki,Alto,2,2022,12955.0,Petrol,Manual,1,375000.0,East,2025-10-06 14:23:09.565205,35,6477.5,0,10,2025,Fall,2025-10-06
Hyundai,i10,13,2011,92000.0,Petrol,Manual,3,190000.0,West,2026-02-17 13:57:21.565205,24,7076.923076923077,0,2,2026,Winter,2026-02-17
Ford,Figo,9,2015,80000.0,Diesel,Manual,3,173000.0,Central,2026-04-25 20:13:22.565205,6,8888.888888888889,0,4,2026,Spring,2026-04-25
Skoda,Rapid,5,2019,80000.0,Diesel,Manual,2,650000.0,Metro,2026-08-26 10:46:23.565205,95,16000.0,0,8,2026,Summer,2026-08-26
Maruti Suzuki,Swift,2,2022,8043.0,Petrol,Automatic,1,675000.0,North,2025-10-23 15:50:09.565205,43,4021.5,0,10,2025,Fall,2025-10-23
Honda,Amaze,5,2019,35118.0,Petrol,Manual,2,475000.0,South,2026-08-31 20:33:23.565205,22,7023.6,0,8,2026,Summer,2026-08-31
Tata,Safari,7,2017,56000.0,Petrol,Manual,2,675000.0,East,2026-03-02 19:28:33.565205,98,8000.0,0,3,2026,Spring,2026-03-02
Maruti Suzuki,Celerio,2,2022,10000.0,Petrol,Manual,1,480000.0,West,2026-09-12 20:18:41.565205,17,5000.0,0,9,2026,Fall,2026-09-12
Hyundai,Creta,5,2019,52000.0,Diesel,Automatic,2,1050000.0,Central,2026-09-03 16:09:42.565205,37,10400.0,0,9,2026,Fall,2026-09-03
Maruti Suzuki,Wagon R,3,2021,16631.0,Petrol,Manual,1,410000.0,Metro,2026-07-06 19:49:26.565205,17,5543.666666666667,0,7,2026,Summer,2026-07-06
Hyundai,i20,4,2020,48000.0,Petrol,Manual,2,520000.0,North,2026-02-05 08:48:15.565205,18,12000.0,0,2,2026,Winter,2026-02-05
Skoda,Rapid,8,2016,50000.0,Petrol,Automatic,3,239000.0,South,2026-05-31 04:48:13.565205,6,6250.0,0,5,2026,Spring,2026-05-31
Maruti Suzuki,Wagon R,8,2016,58000.0,Petrol,Manual,3,248000.0,East,2026-08-16 05:06:25.565205,16,7250.0,0,8,2026,Summer,2026-08-16
Tata,Safari,7,2017,50000.0,Diesel,Manual,2,800000.0,West,2026-06-03 17:32:58.565205,57,7142.857142857143,0,6,2026,Summer,2026-06-03
Hyundai,i10,5,2019,47000.0,Petrol,Manual,2,365000.0,Central,2025-12-21 03:00:21.565205,7,9400.0,0,12,2025,Winter,2025-12-21
Honda,Amaze,4,2020,58900.0,Petrol,Manual,2,470000.0,Metro,2026-04-11 10:20:26.565205,17,14725.0,0,4,2026,Spring,2026-04-11
Volvo,XC,11,2013,80000.0,Diesel,Automatic,3,1200000.0,North,2025-11-27 08:51:09.565205,15,7272.727272727273,1,11,2025,Fall,2025-11-27
Hyundai,Santro,2,2022,30000.0,Petrol,Manual,1,550000.0,South,2025-11-01 16:45:35.565205,7,15000.0,0,11,2025,Fall,2025-11-01
Maruti Suzuki,Wagon R,11,2013,147626.0,Petrol,Manual,3,199000.0,East,2025-11-20 00:07:05.565205,22,13420.545454545454,0,11,2025,Fall,2025-11-20
Hyundai,i20,7,2017,67300.0,Diesel,Manual,2,368000.0,West,2026-05-03 22:27:21.565205,23,9614.285714285714,0,5,2026,Spring,2026-05-03
Renault,Duster,9,2015,100000.0,Diesel,Manual,3,550000.0,Central,2026-04-08 14:36:48.565205,34,11111.111111111111,0,4,2026,Spring,2026-04-08
Hyundai,Elantra,6,2018,65000.0,Diesel,Automatic,2,795000.0,Metro,2025-12-29 01:51:54.565205,99,10833.333333333334,0,12,2025,Winter,2025-12-29
Maruti Suzuki,Swift,11,2013,160000.0,Diesel,Manual,3,250000.0,North,2026-02-23 18:21:49.565205,21,14545.454545454546,0,2,2026,Winter,2026-02-23
Maruti Suzuki,Alto,11,2013,43000.0,Petrol,Manual,3,170000.0,South,2026-08-30 14:15:00.565205,13,3909.090909090909,0,8,2026,Summer,2026-08-30
Hyundai,i20,4,2020,44000.0,Petrol,Manual,2,550000.0,East,2025-11-02 10:19:08.565205,11,11000.0,0,11,2025,Fall,2025-11-02
Maruti Suzuki,Wagon R,9,2015,16000.0,Petrol,Manual,3,400000.0,West,2025-09-17 17:34:22.565205,33,1777.7777777777778,0,9,2025,Fall,2025-09-17
Skoda,Rapid,7,2017,110000.0,Diesel,Manual,2,550000.0,Central,2026-08-10 18:20:08.565205,38,15714.285714285714,0,8,2026,Summer,2026-08-10
Datsun,GO,4,2020,20000.0,Petrol,Manual,2,300000.0,Metro,2026-02-15 03:45:31.565205,21,5000.0,0,2,2026,Winter,2026-02-15
Mercedes-Benz,E-Class,5,2019,29000.0,Diesel,Automatic,2,3500000.0,North,2026-04-12 13:59:32.565205,105,5800.0,1,4,2026,Spring,2026-04-12
Maruti Suzuki,Ciaz,4,2020,63500.0,Diesel,Manual,2,665000.0,South,2026-08-08 18:02:11.565205,110,15875.0,0,8,2026,Summer,2026-08-08
Maruti Suzuki,Ertiga,9,2015,40000.0,Diesel,Manual,3,650000.0,East,2026-07-10 19:37:26.565205,86,4444.444444444444,0,7,2026,Summer,2026-07-10
Hyundai,Grand,5,2019,46000.0,Petrol,Manual,2,455000.0,West,2026-05-07 10:38:22.565205,5,9200.0,0,5,2026,Spring,2026-05-07
Maruti Suzuki,Swift,7,2017,70000.0,Petrol,Manual,2,450000.0,Central,2026-08-15 09:29:22.565205,20,10000.0,0,8,2026,Summer,2026-08-15
Hyundai,Verna,9,2015,68812.0,Diesel,Manual,3,440000.0,Metro,2026-02-25 01:10:23.565205,26,7645.777777777777,0,2,2026,Winter,2026-02-25
Hyundai,Santro,2,2022,5000.0,Petrol,Manual,1,550000.0,North,2026-04-30 06:36:39.565205,29,2500.0,0,4,2026,Spring,2026-04-30
Maruti Suzuki,Swift Dzire,8,2016,110000.0,Petrol,Manual,3,420000.0,South,2026-02-17 06:09:50.565205,32,13750.0,0,2,2026,Winter,2026-02-17
Renault,Duster,8,2016,56000.0,Diesel,Manual,3,450000.0,East,2025-10-17 10:27:20.565205,50,7000.0,0,10,2025,Fall,2025-10-17
Renault,Duster,4,2020,40000.0,Diesel,Automatic,2,1000000.0,West,2026-03-28 19:49:17.565205,120,10000.0,0,3,2026,Spring,2026-03-28
Maruti Suzuki,Swift Dzire,8,2016,120000.0,Diesel,Manual,3,330000.0,Central,2026-05-24 19:10:42.565205,23,15000.0,0,5,2026,Spring,2026-05-24
Ford,Figo,7,2017,57000.0,Diesel,Manual,2,275000.0,Metro,2026-09-01 10:33:12.565205,25,8142.857142857143,0,9,2026,Fall,2026-09-01
Toyota,Fortuner,4,2020,50000.0,Petrol,Automatic,2,2700000.0,North,2026-07-24 09:04:01.565205,113,12500.0,0,7,2026,Summer,2026-07-24
Mahindra,Bolero,11,2013,120000.0,Diesel,Manual,3,255000.0,South,2026-01-17 11:39:06.565205,10,10909.09090909091,0,1,2026,Winter,2026-01-17
BMW,6,6,2018,25000.0,Diesel,Automatic,2,4490000.0,East,2025-12-07 20:47:22.565205,105,4166.666666666667,1,12,2025,Winter,2025-12-07
Renault,Duster,8,2016,61000.0,Diesel,Manual,3,450000.0,West,2026-01-31 15:12:55.565205,37,7625.0,0,1,2026,Winter,2026-01-31
Honda,Amaze,2,2022,23000.0,Petrol,Manual,1,651000.0,Central,2026-05-25 11:19:17.565205,8,11500.0,0,5,2026,Spring,2026-05-25
Maruti Suzuki,Ertiga,5,2019,52000.0,Diesel,Manual,2,675000.0,Metro,2026-04-04 10:06:05.565205,57,10400.0,0,4,2026,Spring,2026-04-04
Hyundai,i20,4,2020,42000.0,Diesel,Manual,2,549000.0,North,2025-11-15 10:52:28.565205,16,10500.0,0,11,2025,Fall,2025-11-15
Maruti Suzuki,Swift Dzire,4,2020,28860.0,Diesel,Manual,2,520000.0,South,2026-03-08 19:54:35.565205,55,7215.0,0,3,2026,Spring,2026-03-08
Maruti Suzuki,Wagon R,5,2019,26000.0,Petrol,Manual,2,375000.0,East,2026-06-09 09:00:27.565205,28,5200.0,0,6,2026,Summer,2026-06-09
Maruti Suzuki,Alto,9,2015,10000.0,Petrol,Manual,3,225000.0,West,2026-08-04 10:53:07.565205,8,1111.111111111111,0,8,2026,Summer,2026-08-04
Maruti Suzuki,Swift Dzire,10,2014,70000.0,Petrol,Manual,3,315000.0,Central,2026-05-30 00:56:43.565205,39,7000.0,0,5,2026,Spring,2026-05-30
Maruti Suzuki,Swift Dzire,3,2021,20000.0,Diesel,Manual,1,650000.0,Metro,2026-03-05 14:06:25.565205,93,6666.666666666667,0,3,2026,Spring,2026-03-05
Maruti Suzuki,Baleno,6,2018,63000.0,Diesel,Manual,2,510000.0,North,2026-02-18 20:42:57.565205,30,10500.0,0,2,2026,Winter,2026-02-18
Maruti Suzuki,Swift,8,2016,90145.0,Diesel,Manual,3,350000.0,South,2026-08-08 05:03:06.565205,22,11268.125,0,8,2026,Summer,2026-08-08
BMW,X1,9,2015,50000.0,Diesel,Automatic,3,1200000.0,East,2025-11-03 03:02:22.565205,32,5555.555555555556,1,11,2025,Fall,2025-11-03
Honda,City,5,2019,5000.0,Petrol,Manual,2,900000.0,West,2025-10-04 10:04:55.565205,109,1000.0,0,10,2025,Fall,2025-10-04
Tata,Nexon,3,2021,60000.0,Petrol,Manual,1,700000.0,Central,2025-12-26 09:51:43.565205,13,20000.0,0,12,2025,Winter,2025-12-26
Maruti Suzuki,Baleno,4,2020,25000.0,Petrol,Manual,2,590000.0,Metro,2026-05-08 23:27:31.565205,20,6250.0,0,5,2026,Spring,2026-05-08
Toyota,Innova,2,2022,31999.0,Diesel,Automatic,1,1825000.0,North,2026-03-12 13:58:58.565205,37,15999.5,0,3,2026,Spring,2026-03-12
Honda,City,12,2012,59915.0,Petrol,Manual,3,295000.0,South,2025-09-20 10:53:48.565205,18,4992.916666666667,0,9,2025,Fall,2025-09-20
Mahindra,XUV500,2,2022,31000.0,Diesel,Manual,1,1450000.0,East,2026-08-17 07:44:56.565205,119,15500.0,0,8,2026,Summer,2026-08-17
Mercedes-Benz,GL-Class,7,2017,51000.0,Diesel,Automatic,2,3495000.0,West,2026-03-29 13:06:38.565205,150,7285.714285714285,1,3,2026,Spring,2026-03-29
Hyundai,i20,3,2021,50000.0,Petrol,Manual,1,584000.0,Central,2026-08-22 13:29:06.565205,64,16666.666666666668,0,8,2026,Summer,2026-08-22
Hyundai,i20,3,2021,50000.0,Petrol,Manual,1,620000.0,Metro,2026-08-07 01:00:30.565205,11,16666.666666666668,0,8,2026,Summer,2026-08-07
Maruti Suzuki,Swift Dzire,6,2018,120000.0,Petrol,Manual,2,350000.0,North,2026-04-02 12:30:22.565205,13,20000.0,0,4,2026,Spring,2026-04-02
Hyundai,Grand,8,2016,32000.0,Diesel,Manual,3,365000.0,South,2026-03-26 03:30:22.565205,10,4000.0,0,3,2026,Spring,2026-03-26
Maruti Suzuki,Ertiga,5,2019,30000.0,Petrol,Manual,2,635000.0,East,2025-12-06 03:33:46.565205,33,6000.0,0,12,2025,Winter,2025-12-06
Toyota,Innova,7,2017,54800.0,Diesel,Manual,2,851000.0,West,2025-09-23 00:48:11.565205,12,7828.571428571428,0,9,2025,Fall,2025-09-23
Maruti Suzuki,Swift,8,2016,13000.0,Petrol,Manual,3,450000.0,Central,2026-05-26 10:15:11.565205,40,1625.0,0,5,2026,Spring,2026-05-26
Ford,Ecosport,7,2017,60000.0,Diesel,Manual,2,460000.0,Metro,2026-06-28 01:36:59.565205,33,8571.42857142857,0,6,2026,Summer,2026-06-28
Honda,City,3,2021,41000.0,Petrol,Manual,1,800000.0,North,2026-04-28 15:11:44.565205,44,13666.666666666666,0,4,2026,Spring,2026-04-28
BMW,5,10,2014,85000.0,Diesel,Automatic,3,999000.0,South,2025-10-15 01:33:41.565205,21,8500.0,1,10,2025,Fall,2025-10-15
Hyundai,i20,5,2019,55000.0,Diesel,Manual,2,540000.0,East,2026-07-20 17:23:46.565205,25,11000.0,0,7,2026,Summer,2026-07-20
Maruti Suzuki,Swift Dzire,6,2018,80000.0,Diesel,Manual,2,480000.0,West,2026-06-21 22:34:05.565205,28,13333.333333333334,0,6,2026,Summer,2026-06-21
Maruti Suzuki,Swift Dzire,7,2017,60000.0,Diesel,Manual,2,450000.0,Central,2026-01-14 02:52:04.565205,68,8571.42857142857,0,1,2026,Winter,2026-01-14
Mahindra,Scorpio,5,2019,46000.0,Diesel,Manual,2,1065000.0,Metro,2026-04-14 12:08:43.565205,73,9200.0,0,4,2026,Spring,2026-04-14
Renault,Duster,3,2021,77000.0,Diesel,Manual,1,730000.0,North,2026-07-07 20:09:28.565205,61,25666.666666666668,0,7,2026,Summer,2026-07-07
Toyota,Innova,6,2018,60200.0,Diesel,Manual,2,820000.0,South,2025-11-09 13:46:02.565205,17,10033.333333333334,0,11,2025,Fall,2025-11-09
Mercedes-Benz,C-Class,10,2014,60000.0,Petrol,Automatic,3,900000.0,East,2026-05-18 04:56:19.565205,28,6000.0,1,5,2026,Spring,2026-05-18
Renault,KWID,4,2020,30000.0,Petrol,Manual,2,300000.0,West,2025-09-24 20:32:38.565205,9,7500.0,0,9,2025,Fall,2025-09-24
Ford,Ecosport,8,2016,98813.0,Diesel,Manual,3,350000.0,Central,2026-02-12 05:37:51.565205,21,12351.625,0,2,2026,Winter,2026-02-12
Maruti Suzuki,Alto,5,2019,120000.0,Petrol,Manual,2,198000.0,Metro,2026-01-10 11:00:29.565205,18,24000.0,0,1,2026,Winter,2026-01-10
BMW,3,4,2020,15000.0,Diesel,Automatic,2,2350000.0,North,2026-04-13 20:26:41.565205,44,3750.0,1,4,2026,Spring,2026-04-13
Maruti Suzuki,Swift Dzire,8,2016,80000.0,Diesel,Manual,3,401000.0,South,2026-08-03 05:17:52.565205,17,10000.0,0,8,2026,Summer,2026-08-03
Ford,Ecosport,5,2019,27000.0,Petrol,Manual,2,630000.0,East,2026-07-22 22:51:50.565205,23,5400.0,0,7,2026,Summer,2026-07-22
Hyundai,Verna,2,2022,4000.0,Petrol,Automatic,1,1250000.0,West,2026-05-08 22:20:36.565205,28,2000.0,0,5,2026,Spring,2026-05-08
Hyundai,i20,7,2017,60000.0,Diesel,Manual,2,400000.0,Central,2026-07-19 13:52:13.565205,34,8571.42857142857,0,7,2026,Summer,2026-07-19
Maruti Suzuki,Swift,6,2018,45000.0,Diesel,Manual,2,450000.0,Metro,2026-02-27 08:21:33.565205,79,7500.0,0,2,2026,Winter,2026-02-27
Volkswagen,Vento,7,2017,95000.0,Diesel,Manual,2,435000.0,North,2025-10-08 03:14:00.565205,15,13571.42857142857,0,10,2025,Fall,2025-10-08
Maruti Suzuki,Swift,6,2018,30000.0,Petrol,Manual,2,450000.0,South,2026-03-21 09:09:36.565205,52,5000.0,0,3,2026,Spring,2026-03-21
Maruti Suzuki,Vitara,4,2020,79000.0,Diesel,Manual,2,825000.0,East,2026-07-12 11:04:52.565205,150,19750.0,0,7,2026,Summer,2026-07-12
Hyundai,Grand,6,2018,50283.0,Petrol,Manual,2,404000.0,West,2026-08-20 15:12:01.565205,16,8380.5,0,8,2026,Summer,2026-08-20
Honda,City,11,2013,80000.0,Petrol,Manual,3,300000.0,Central,2026-03-08 03:55:10.565205,19,7272.727272727273,0,3,2026,Spring,2026-03-08
Hyundai,i20,7,2017,110000.0,Petrol,Manual,2,450000.0,Metro,2026-03-15 12:37:22.565205,30,15714.285714285714,0,3,2026,Spring,2026-03-15
Toyota,Innova,14,2010,200000.0,Diesel,Manual,3,500000.0,North,2025-10-08 01:41:05.565205,31,14285.714285714286,0,10,2025,Fall,2025-10-08
Honda,Jazz,6,2018,65000.0,Diesel,Manual,2,450000.0,South,2026-03-17 18:34:38.565205,26,10833.333333333334,0,3,2026,Spring,2026-03-17
Datsun,GO,3,2021,21500.0,Petrol,Manual,1,430000.0,East,2025-10-17 19:32:25.565205,38,7166.666666666667,0,10,2025,Fall,2025-10-17
Hyundai,i20,10,2014,52000.0,Petrol,Manual,3,260000.0,West,2026-07-12 05:09:14.565205,27,5200.0,0,7,2026,Summer,2026-07-12
Maruti Suzuki,Alto,5,2019,50000.0,Petrol,Manual,2,235000.0,Central,2025-10-15 21:53:43.565205,10,10000.0,0,10,2025,Fall,2025-10-15
Maruti Suzuki,Baleno,3,2021,20000.0,Petrol,Manual,1,580000.0,Metro,2025-12-01 11:16:55.565205,47,6666.666666666667,0,12,2025,Winter,2025-12-01
Volkswagen,Vento,5,2019,60000.0,Diesel,Automatic,2,640000.0,North,2026-06-30 12:34:52.565205,42,12000.0,0,6,2026,Summer,2026-06-30
Renault,KWID,3,2021,20000.0,Petrol,Manual,1,367000.0,South,2026-06-23 07:41:59.565205,7,6666.666666666667,0,6,2026,Summer,2026-06-23
Datsun,GO,4,2020,24000.0,Petrol,Manual,2,425000.0,East,2026-06-19 14:21:35.565205,92,6000.0,0,6,2026,Summer,2026-06-19
Maruti Suzuki,Swift Dzire,3,2021,60000.0,Diesel,Manual,1,740000.0,West,2026-07-12 14:15:07.565205,40,20000.0,0,7,2026,Summer,2026-07-12
Tata,Tiago,4,2020,80000.0,Diesel,Manual,2,400000.0,Central,2026-03-28 12:39:17.565205,36,20000.0,0,3,2026,Spring,2026-03-28
